x,y,outcome,offset,x1,x2,x3
9,2,32,1,1,3.0530975,5.994454099
9,2,128,1,1,8.35440009,5.862177799
9,2,136,1,1,7.469025842,6.568583985
9,2,225,1,1,8.610113141,3.574266333
9,2,38,1,1,1.012553125,2.318016354
9,2,162,1,1,8.067945585,6.041394306
9,2,38,1,1,2.776251997,3.856684367
9,2,62,1,1,1.443351864,6.241150462
9,2,31,1,1,2.520502096,6.730811563
9,2,43,1,1,3.105468075,5.606992881
9,2,22,1,1,1.216298932,2.998740408
9,2,160,1,1,3.160642534,5.699151868
9,2,174,1,1,9.220148278,5.444487369
9,2,63,1,1,6.430247065,3.14953874
9,2,264,1,1,1.005282629,5.392844089
9,2,148,1,1,7.501498343,2.863319429
9,2,281,1,1,4.35768537,3.088138367
9,2,11,1,1,0.952174956,3.308947829
9,2,82,1,1,5.532758815,3.66923111
9,2,506,1,1,9.825024771,5.304657752
9,2,109,1,1,3.636080169,6.335545658
9,2,56,1,1,7.21078853,2.494737653
9,2,3,1,1,5.748396718,4.437997718
9,2,16,1,1,0.646041581,3.434780259
9,2,154,1,1,7.77115547,5.657525463
9,2,44,1,1,2.608246047,4.252983919
9,2,119,1,1,3.578032675,3.413770049
9,2,30,1,1,3.692704143,5.304521772
9,2,64,1,1,6.528835848,3.1411005
9,2,92,1,1,6.559178083,2.88929491
9,2,74,1,1,1.104340161,5.668215081
9,2,196,1,1,8.128673673,6.865347851
9,2,75,1,1,7.793565444,3.592586231
9,2,46,1,1,2.352353308,5.707240306
9,2,251,1,1,6.275678049,5.500088905
9,2,72,1,1,4.532864893,3.851989348
9,2,40,1,1,5.754295353,3.288265541
9,2,86,1,1,3.979942235,4.467057604
9,2,125,1,1,8.560669665,3.191324694
9,2,129,1,1,7.004397043,4.744345892
9,2,88,1,1,2.404643355,5.1103018
9,2,148,1,1,5.186208008,4.218639919
9,2,54,1,1,2.414553266,5.490293654
9,2,186,1,1,4.498690942,6.36300092
9,2,64,1,1,7.508850341,5.002145059
9,2,109,1,1,8.572719901,4.163412988
9,2,44,1,1,0.879651984,3.408774744
9,2,68,1,1,3.983462435,4.604448222
9,2,50,1,1,2.177929418,4.344548517
9,2,7,1,1,1.307729081,4.258426916
9,2,81,1,1,0.647651738,6.342151476
9,2,27,1,1,2.010921139,3.737831681
9,2,65,1,1,1.630306964,2.73352886
9,2,54,1,1,4.714229541,4.140804581
9,2,145,1,1,6.285317504,6.073358163
9,2,89,1,1,7.196937308,6.873886307
9,2,147,1,1,8.219154403,4.376716753
9,2,51,1,1,4.904003222,4.22899145
9,2,129,1,1,8.072451807,5.303335721
9,2,67,1,1,4.58321297,4.70518607
9,2,186,1,1,7.557454063,2.182650803
9,2,82,1,1,8.499364063,5.589613589
9,2,211,1,1,2.907174818,5.694954592
9,2,74,1,1,4.062937305,2.053278681
9,2,97,1,1,5.969413416,4.013674932
9,2,101,1,1,2.373506125,2.384616509
9,2,24,1,1,9.610889496,4.604346594
9,2,86,1,1,9.754928241,2.934681329
9,2,647,1,1,9.186349477,6.47118822
9,2,410,1,1,8.17710569,6.474607276
9,2,5,1,1,2.68747969,2.48190888
9,2,43,1,1,5.898501717,2.760477106
9,2,69,1,1,2.592577904,4.151109539
9,2,76,1,1,4.523337516,6.270279707
9,2,75,1,1,4.797038277,5.43837747
9,2,89,1,1,3.935444373,6.113547023
9,2,325,1,1,6.495959455,6.70951508
9,2,212,1,1,3.851293432,6.058964908
9,2,78,1,1,2.423858534,5.484971801
9,2,118,1,1,8.899558627,2.056453409
9,2,22,1,1,2.605925178,2.282016761
9,2,266,1,1,4.008894376,4.054618788
9,2,48,1,1,0.107417801,2.521126884
9,2,79,1,1,6.648771477,5.338205108
9,2,15,1,1,2.04606935,4.147263166
9,2,42,1,1,3.152388826,5.612026527
9,2,26,1,1,2.254839551,2.006665458
9,2,56,1,1,5.190670792,3.112258673
9,2,173,1,1,6.888847312,5.619067745
9,2,66,1,1,4.552455648,6.599438386
9,2,15,1,1,1.72089313,4.241347773
9,2,315,1,1,4.692441702,4.030906888
9,2,142,1,1,4.522947541,6.12943309
9,2,262,1,1,9.022751128,3.099727835
9,2,55,1,1,4.051778112,4.410877642
9,2,66,1,1,5.685130964,3.674996063
9,2,145,1,1,9.503080161,3.165172953
9,2,64,1,1,5.093174638,3.95934342
9,2,54,1,1,3.14453354,4.064175299
9,2,244,1,1,7.507622467,2.523473373
9,2,110,1,1,7.991061839,3.097635307
9,2,288,1,1,5.976174034,6.950228012
9,2,48,1,1,0.008947771,3.352376936
9,2,27,1,1,1.341014042,3.293217411
9,2,162,1,1,6.394111411,5.464827925
9,2,143,1,1,5.310203873,3.577557143
9,2,49,1,1,2.574779081,3.492923762
9,2,24,1,1,1.614479138,2.776108205
9,2,57,1,1,1.426569954,6.348503232
9,2,135,1,1,2.50572671,6.599261076
9,2,76,1,1,6.346597247,3.753767537
9,2,20,1,1,4.194735033,3.20948787
9,2,94,1,1,4.613694852,2.245828242
9,2,14,1,1,0.733977001,4.16534319
9,2,95,1,1,8.196603036,6.797636681
9,2,234,1,1,8.815585926,5.305780837
9,2,296,1,1,3.840631371,5.767233406
9,2,281,1,1,7.282334031,6.92246632
9,2,25,1,1,1.995242962,4.265158118
9,2,83,1,1,0.536782184,5.030635265
9,2,60,1,1,7.694099554,3.541956725
9,2,295,1,1,7.639939248,3.920628525
9,2,9,1,1,0.057301292,2.431431789
9,2,56,1,1,1.663880077,6.553881199
9,2,73,1,1,7.147926065,6.966924284
9,2,88,1,1,1.743789998,2.74953742
9,2,170,1,1,9.949585169,3.09541331
9,2,251,1,1,8.629808775,2.986887213
9,2,314,1,1,8.879820723,3.216914381
9,2,71,1,1,3.942063922,2.995062868
9,2,128,1,1,5.260327878,2.216114085
9,2,167,1,1,2.796128888,6.32615834
9,2,239,1,1,3.467010685,5.576968192
9,2,157,1,1,1.278176673,6.754939493
9,2,31,1,1,1.668456841,2.832866479
9,2,31,1,1,7.632943225,4.696115394
9,2,71,1,1,6.637449227,5.871838659
9,2,65,1,1,9.716229862,6.869964047
9,2,55,1,1,2.167870464,4.501144236
9,2,50,1,1,4.401056591,2.812343368
9,2,102,1,1,4.165402617,5.520572136
9,2,119,1,1,5.789803291,2.627032748
9,2,33,1,1,7.097150621,3.625705424
9,2,67,1,1,1.992012672,2.902075124
9,2,64,1,1,5.313336397,3.09822739
9,2,451,1,1,9.575491828,2.766146855
9,2,83,1,1,6.190838225,6.710420331
9,2,59,1,1,1.716043089,6.011718606
9,2,51,1,1,1.128796686,4.83120521
9,2,117,1,1,9.054986283,3.468435456
9,2,91,1,1,5.469275875,3.593253951
9,2,55,1,1,6.112023535,3.560728177
9,2,8,1,1,0.932012608,2.056499515
9,2,45,1,1,1.947095474,2.425680018
9,2,81,1,1,3.815068404,2.721151207
9,2,7,1,1,1.854187154,3.419660448
9,2,112,1,1,5.435676313,6.0594872
9,2,244,1,1,9.23472134,6.146106181
9,2,194,1,1,9.490104758,3.002965707
9,2,41,1,1,3.306462701,4.755199996
9,2,111,1,1,4.660580954,6.985665517
9,2,72,1,1,5.823147039,5.731677745
9,2,12,1,1,1.291343526,3.150591792
9,2,28,1,1,7.056829109,3.669976495
9,2,23,1,1,4.85290889,6.248170245
9,2,74,1,1,7.457188113,5.185821686
9,2,41,1,1,5.11991147,5.290670353
9,2,170,1,1,2.834032922,6.382239443
9,2,32,1,1,3.473340653,2.91719805
9,2,76,1,1,4.350792074,4.590596264
9,2,99,1,1,6.251140698,4.1807771
9,2,309,1,1,7.068536246,6.602690699
9,2,96,1,1,5.098761313,4.786879614
9,2,89,1,1,5.166292433,5.40335397
9,2,106,1,1,2.18439947,4.292908563
9,2,62,1,1,1.065442051,3.499627393
9,2,97,1,1,8.867022907,4.601134125
9,2,140,1,1,3.649422434,4.131314887
9,2,75,1,1,3.58353254,3.015645639
9,2,112,1,1,4.932680215,6.252872966
9,2,278,1,1,8.771158101,5.43399215
9,2,27,1,1,6.694178355,3.334426019
9,2,153,1,1,5.534881375,6.382856934
9,2,19,1,1,0.242061133,3.738166312
9,2,158,1,1,7.153562293,4.097054544
9,2,8,1,1,0.570905345,4.805721347
9,2,38,1,1,2.332132918,2.049647139
9,3,27,1,1,6.832497297,6.931371047
9,3,101,1,1,3.807835718,4.062143844
9,3,29,1,1,0.591429097,6.28205821
9,3,121,1,1,2.671688256,2.384644128
9,3,43,1,1,8.103742116,5.20814511
9,3,12,1,1,1.100445348,6.865730692
9,3,78,1,1,9.984642294,5.32889803
9,3,84,1,1,4.860058456,4.503325258
9,3,112,1,1,9.167652418,2.401692711
9,3,38,1,1,0.088268867,4.039096388
9,3,250,1,1,6.091462257,2.383830124
9,3,139,1,1,4.959896848,6.384634836
9,3,105,1,1,9.737310481,2.209201388
9,3,34,1,1,3.378158602,5.276376828
9,3,63,1,1,1.557425059,5.989402361
9,3,94,1,1,7.985445818,5.122130665
9,3,20,1,1,6.530569529,3.808640922
9,3,30,1,1,2.335689203,4.379218133
9,3,337,1,1,8.533262692,4.562907501
9,3,161,1,1,1.891688165,6.895540044
9,3,5,1,1,1.505355557,4.795663944
9,3,246,1,1,4.983152644,3.38108655
9,3,303,1,1,8.839535938,4.131838911
9,3,30,1,1,0.029397296,5.520971979
9,3,213,1,1,6.686938305,4.017720456
9,3,40,1,1,4.858334559,3.246686936
9,3,9,1,1,0.264489672,5.147110329
9,3,225,1,1,7.11793885,6.975492091
9,3,74,1,1,4.090338831,2.678350244
9,3,66,1,1,2.350080971,3.049755666
9,3,97,1,1,4.704821265,6.92735389
9,3,132,1,1,7.027522152,3.426365266
9,3,136,1,1,4.156543182,6.667430845
9,3,80,1,1,7.34182076,2.083819854
9,3,496,1,1,7.302564755,5.281853803
9,3,69,1,1,8.733473683,5.877169997
9,3,25,1,1,0.661022616,2.689912073
9,3,70,1,1,3.979428422,4.27278895
9,3,88,1,1,0.427892355,6.946399254
9,3,110,1,1,9.744004355,2.880238665
9,3,58,1,1,8.21486551,3.942801327
9,3,17,1,1,5.333915553,3.730534042
9,3,376,1,1,8.890937793,6.44824922
9,3,51,1,1,8.414924311,5.563848894
9,3,21,1,1,0.865806665,2.407874484
9,3,89,1,1,6.536672363,6.044810263
9,3,151,1,1,3.540242974,6.434680985
9,3,57,1,1,4.103352168,5.250699665
9,3,46,1,1,3.598267599,2.851999414
9,3,143,1,1,5.702041141,3.597588943
9,3,280,1,1,6.584452414,4.150913987
9,3,11,1,1,0.804802524,5.490928106
9,3,70,1,1,1.711954348,3.511479104
9,3,272,1,1,8.046016105,4.522647198
9,3,122,1,1,8.806488603,5.513324771
9,3,70,1,1,6.321629921,3.612186329
9,3,233,1,1,8.824285279,2.244423367
9,3,160,1,1,5.953136292,5.33046212
9,3,11,1,1,2.48709698,3.280192274
9,3,648,1,1,9.301025529,6.413528821
9,3,36,1,1,2.655516269,2.858013466
9,3,127,1,1,7.701832138,3.065032738
9,3,88,1,1,0.25614834,5.250965534
9,3,44,1,1,7.097873153,4.556182694
9,3,123,1,1,5.409946915,2.931803636
9,3,240,1,1,6.156720746,4.567066016
9,3,27,1,1,5.248793886,5.377737718
9,3,29,1,1,4.315327288,2.302030331
9,3,180,1,1,8.006123775,4.14981712
9,3,68,1,1,4.615086672,6.738712932
9,3,116,1,1,7.550440737,6.424697149
9,3,76,1,1,1.809983157,6.141525404
9,3,48,1,1,3.790578437,3.841654673
9,3,38,1,1,0.483982397,2.84082667
9,3,193,1,1,4.324886961,6.33181924
9,3,32,1,1,5.430655339,2.260825909
9,3,29,1,1,2.714431448,3.55512664
9,3,92,1,1,4.151476526,6.843327207
9,3,73,1,1,7.799966279,4.698651555
9,3,144,1,1,6.331885316,3.33965596
9,3,52,1,1,1.980749259,4.895289707
9,3,121,1,1,1.941255581,2.825177922
9,3,222,1,1,8.468942079,6.830482257
9,3,57,1,1,2.790738273,2.57900194
9,3,100,1,1,5.10663004,3.188854736
9,3,325,1,1,4.836890508,2.903322838
9,3,141,1,1,9.214319074,2.863952252
9,3,23,1,1,6.715392825,5.209214525
9,3,76,1,1,3.981211059,3.229348822
9,3,52,1,1,1.625074557,2.116092445
9,3,38,1,1,5.856074933,2.359298948
9,3,107,1,1,3.410457269,5.65244127
9,3,22,1,1,1.130256946,6.926599319
9,3,175,1,1,8.574828777,4.016455754
9,3,148,1,1,7.139904948,3.6270911
9,3,91,1,1,1.344935004,6.297787172
9,3,544,1,1,9.544152347,4.619312304
9,3,29,1,1,1.937812087,4.940789383
9,3,153,1,1,6.078761129,5.610189218
9,3,6,1,1,0.876850655,3.49079924
9,3,92,1,1,3.876512599,4.176227209
9,3,25,1,1,2.852732655,6.665487279
9,3,147,1,1,8.317570843,4.649209625
9,3,62,1,1,7.799154057,4.655407301
9,3,29,1,1,0.749559201,5.492707632
9,3,70,1,1,5.794254262,6.020084181
9,3,80,1,1,9.162614167,4.790856453
9,3,36,1,1,1.352460818,6.304519803
9,3,47,1,1,8.729839587,5.804110369
9,3,2,1,1,5.574311898,3.341757794
9,3,62,1,1,4.172595322,2.950288954
9,3,148,1,1,1.014796503,5.29329626
9,3,87,1,1,5.933241653,5.023797919
9,3,142,1,1,7.929449037,4.80027874
9,3,108,1,1,4.854864301,4.806818403
9,3,23,1,1,8.289186472,5.508906403
9,3,4,1,1,3.767799526,5.722864658
9,3,36,1,1,3.870993535,6.799211324
9,3,5,1,1,0.082393239,2.960448659
9,3,75,1,1,3.167481507,6.182387312
9,3,80,1,1,3.233173672,6.461567044
9,3,295,1,1,8.172702777,3.577187444
9,3,89,1,1,9.264051306,6.539909255
9,3,58,1,1,2.602726759,2.506479486
9,3,97,1,1,4.736436723,3.526848424
9,3,90,1,1,1.435238836,3.909614113
9,3,127,1,1,6.601563945,4.338574195
9,3,281,1,1,5.408294131,6.531822249
9,3,45,1,1,3.753323744,4.121612417
9,3,17,1,1,0.014537014,6.259328279
9,3,81,1,1,1.782683174,5.472879443
9,3,45,1,1,6.912176476,4.057739033
9,3,45,1,1,4.049686763,4.931148054
9,3,31,1,1,3.682724083,3.132648448
9,3,295,1,1,8.471237124,2.196015971
9,3,113,1,1,6.386291485,2.118997434
9,3,69,1,1,5.417661968,5.686732416
9,3,176,1,1,7.432123339,6.73994455
9,3,37,1,1,2.949446642,3.633080229
9,3,130,1,1,5.506567748,3.018608984
9,3,181,1,1,8.548471425,2.379268175
9,3,138,1,1,9.589030944,3.40376705
9,3,43,1,1,3.087912715,2.912934701
9,3,32,1,1,2.906218647,3.682380638
9,3,77,1,1,3.387383793,4.740928624
9,3,138,1,1,3.850725674,4.665356991
9,3,36,1,1,3.379980578,2.00300234
9,3,82,1,1,4.945277677,2.653835437
9,3,18,1,1,1.593458244,5.788617245
9,3,118,1,1,3.6653747,2.172827702
9,3,84,1,1,0.981840712,2.359040801
9,3,482,1,1,9.959017066,5.164964657
9,3,745,1,1,8.661071047,6.899760712
9,3,70,1,1,6.611344406,3.464414835
9,3,20,1,1,0.572017216,3.481784707
9,3,138,1,1,8.718912963,2.51928986
9,3,107,1,1,8.21264513,5.083485308
9,3,106,1,1,4.536857726,3.712605644
9,3,406,1,1,8.957279449,5.905557284
9,3,281,1,1,5.307799324,6.043074546
9,3,31,1,1,0.641054495,5.084334922
9,3,669,1,1,8.753967255,3.470682094
9,3,62,1,1,7.61732824,3.494086869
9,3,40,1,1,0.5253508,4.13331332
9,3,91,1,1,4.933442243,3.722441489
9,3,114,1,1,4.040681918,5.548683396
9,3,212,1,1,6.065083218,4.568053594
9,3,214,1,1,1.939297751,6.565679323
9,3,48,1,1,0.935187695,2.220527137
9,3,147,1,1,8.886732093,5.350155703
9,3,96,1,1,3.397953757,4.480358805
9,3,298,1,1,0.985064133,5.827169229
9,3,18,1,1,1.767569692,2.677591224
9,3,168,1,1,9.860622111,3.623406891
9,3,41,1,1,2.618047069,2.211125648
9,3,146,1,1,5.109238328,6.085298002
9,3,130,1,1,8.371499813,5.796535787
9,3,148,1,1,4.495584356,5.225507605
9,3,12,1,1,0.087137512,4.543503222
9,3,83,1,1,9.609405873,2.885266003
9,3,71,1,1,0.564017772,3.652293391
9,3,49,1,1,2.33334399,3.971993754
9,3,139,1,1,3.479646719,5.225125857
9,3,167,1,1,1.965474899,6.415252888
9,3,322,1,1,7.462655565,6.217100857
9,3,70,1,1,5.735783671,6.798270815
9,3,39,1,1,2.563258597,2.784151033
9,3,294,1,1,4.612328821,6.972434421
9,3,106,1,1,4.275887359,2.796581629
9,3,12,1,1,3.564415013,2.567529757
9,3,184,1,1,6.957203858,3.276410397
9,3,159,1,1,7.47514567,2.079669312
9,3,37,1,1,7.444607615,2.565179303
9,3,35,1,1,2.558856889,3.405731195
9,3,93,1,1,3.428755615,6.701939283
9,3,40,1,1,4.324587618,5.596641756
9,3,149,1,1,8.862827514,3.158405447
9,3,5,1,1,1.011585988,2.491942327
9,3,412,1,1,9.193283382,3.126359888
9,3,10,1,1,5.715101454,2.240403989
9,4,8,1,1,7.827592515,2.168608147
9,4,130,1,1,4.846965844,2.569281603
9,4,13,1,1,5.256811472,2.873138844
9,4,102,1,1,2.549338953,5.441001073
9,4,325,1,1,8.204190082,3.207989308
9,4,46,1,1,2.255810297,2.350457467
9,4,79,1,1,3.44010567,3.46144375
9,4,909,1,1,7.807890042,4.550666916
9,4,105,1,1,1.951861276,3.037329267
9,4,38,1,1,5.659537828,5.523051961
9,4,33,1,1,3.389319009,4.553319086
9,4,295,1,1,7.459146453,5.233675357
9,4,103,1,1,0.96966805,2.540357418
9,4,9,1,1,2.823486154,4.591311906
9,4,191,1,1,4.418594868,3.972750419
9,4,92,1,1,9.300350767,2.941377353
9,4,51,1,1,7.769022893,2.660705521
9,4,162,1,1,5.592364334,5.99006028
9,4,203,1,1,3.639253504,5.872782177
9,4,49,1,1,1.187633315,2.481748336
9,4,77,1,1,5.810642665,3.348885318
9,4,22,1,1,2.19520932,6.493550101
9,4,65,1,1,4.259025211,2.413172677
9,4,11,1,1,0.649732487,3.113919136
9,4,5,1,1,1.398872753,4.706346204
9,4,91,1,1,6.02768993,2.012611366
9,4,219,1,1,6.412992028,5.036741145
9,4,32,1,1,1.92656223,2.805356058
9,4,19,1,1,1.399155616,2.091940587
9,4,119,1,1,5.110057023,4.018469614
9,4,570,1,1,9.291912633,4.77206178
9,4,14,1,1,3.695734826,3.281569214
9,4,201,1,1,6.021663101,2.313171962
9,4,189,1,1,8.681463278,3.647601237
9,4,19,1,1,2.225538093,4.44842395
9,4,32,1,1,2.321938631,3.515679282
9,4,13,1,1,4.820536742,4.270814723
9,4,288,1,1,9.617659917,3.293443677
9,4,205,1,1,5.867134531,6.17809174
9,4,94,1,1,1.486536207,6.306178926
9,4,50,1,1,2.955799916,4.887664608
9,4,127,1,1,2.536697745,6.065082136
9,4,84,1,1,5.296043537,3.349793475
9,4,361,1,1,6.485036747,5.153119219
9,4,33,1,1,0.521773105,4.689750159
9,4,30,1,1,9.536947342,2.426470701
9,4,162,1,1,6.148886427,6.423899881
9,4,173,1,1,9.318276742,3.209123772
9,4,519,1,1,9.557240584,5.661336908
9,4,72,1,1,4.690662351,6.787438167
9,4,200,1,1,8.143996808,5.915271985
9,4,58,1,1,5.757252236,3.179341647
9,4,101,1,1,0.506600246,3.870269581
9,4,100,1,1,5.171305327,4.573595333
9,4,238,1,1,5.5905291,6.037181073
9,4,105,1,1,9.75789827,5.687872768
9,4,145,1,1,5.951437917,2.457975988
9,4,325,1,1,6.862911446,2.319460236
9,4,117,1,1,8.694581289,3.586783782
9,4,27,1,1,6.78319038,5.992969124
9,4,61,1,1,5.765966991,5.077623517
9,4,56,1,1,5.091684178,2.637974145
9,4,19,1,1,0.929545647,5.560051176
9,4,13,1,1,4.485588951,2.466656815
9,4,124,1,1,6.865019246,3.21517954
9,4,429,1,1,9.912921493,2.150833208
9,4,67,1,1,4.477537671,3.228541134
9,4,140,1,1,7.525939926,5.135997947
9,4,124,1,1,5.132526357,6.110850093
9,4,331,1,1,8.378873346,5.397073753
9,4,109,1,1,9.833961699,2.670371082
9,4,33,1,1,0.316441735,5.076248349
9,4,122,1,1,7.495363771,4.438814205
9,4,863,1,1,9.905831605,5.286505279
9,4,134,1,1,2.486749328,3.521344681
9,4,117,1,1,7.373810352,6.847325745
9,4,80,1,1,5.51760598,2.380709932
9,4,291,1,1,5.486531828,6.816317165
9,4,189,1,1,4.45544398,4.86782488
9,4,94,1,1,5.151638163,3.139076304
9,4,750,1,1,9.589692205,6.427062812
9,4,49,1,1,0.487634075,6.234153768
9,4,215,1,1,8.623627129,3.51631572
9,4,23,1,1,4.963043504,5.751066532
9,4,123,1,1,6.771827287,3.907952938
9,4,78,1,1,1.774500598,4.910609852
9,4,64,1,1,2.169005159,2.693636268
9,4,406,1,1,7.902177164,5.758040081
9,4,338,1,1,7.163842436,2.885631754
9,4,10,1,1,0.366190364,4.1249501
9,4,204,1,1,9.710075359,3.79167975
9,4,214,1,1,9.794299606,3.825707436
9,4,85,1,1,6.576899498,5.280505821
9,4,23,1,1,3.594934517,3.864976465
9,4,91,1,1,1.952221945,3.025979945
9,4,247,1,1,8.205602977,4.106322545
9,4,44,1,1,2.586031202,2.234941383
9,4,21,1,1,2.016772467,6.133833801
9,4,281,1,1,7.287900497,5.234308601
9,4,356,1,1,8.117099344,5.861603145
9,4,25,1,1,2.017153347,6.221202939
9,4,262,1,1,6.58615896,3.877716288
9,4,73,1,1,4.342909295,3.453120126
9,4,39,1,1,3.749213167,2.657989498
9,4,49,1,1,6.71477262,6.57284543
9,4,52,1,1,9.917687119,5.974041646
9,4,439,1,1,9.973329084,4.104601043
9,4,53,1,1,0.521373006,6.846819637
9,4,88,1,1,9.544037915,3.487205583
9,4,117,1,1,6.857562375,4.660144877
9,4,300,1,1,8.833539599,2.388921266
9,4,79,1,1,2.941792847,4.91649127
9,4,92,1,1,2.900357594,6.215222283
9,4,73,1,1,0.151653306,4.744946364
9,4,50,1,1,6.786865394,2.589893422
9,4,40,1,1,6.308580528,5.178236958
9,4,29,1,1,2.025265376,4.608875302
9,4,88,1,1,7.697288843,2.345345406
9,4,291,1,1,8.682523133,4.079328673
9,4,241,1,1,9.226774168,3.180283613
9,4,4,1,1,0.394026357,5.392829075
9,4,172,1,1,4.471753593,3.931613074
9,4,113,1,1,2.925623674,2.581919654
9,4,116,1,1,7.921546596,4.458827862
9,4,29,1,1,3.46368211,6.686110254
9,4,276,1,1,7.354905297,3.423834805
9,4,346,1,1,8.015892529,5.990636648
9,4,172,1,1,7.192926306,3.525918955
9,4,102,1,1,6.724921213,2.475985109
9,4,30,1,1,0.824176258,6.560461983
9,4,11,1,1,1.308457209,4.606080184
9,4,116,1,1,8.151061025,3.91813577
9,4,43,1,1,5.38835784,5.918408765
9,4,166,1,1,7.757960036,3.40666158
9,4,332,1,1,6.568037169,4.581849768
9,4,68,1,1,1.269175615,6.216351613
9,4,31,1,1,8.73917834,2.948718548
9,4,66,1,1,2.787383659,6.606845367
9,4,209,1,1,6.046972607,5.192973762
9,4,234,1,1,7.855474777,2.037474822
9,4,50,1,1,2.171629989,6.915802238
9,4,380,1,1,9.505453247,3.541058717
9,4,176,1,1,4.175046409,3.176917612
9,4,279,1,1,5.643324808,5.724806928
9,4,236,1,1,8.228931294,5.016003318
9,4,4,1,1,1.720074355,4.754794018
9,4,6,1,1,0.860369702,5.361603035
9,4,233,1,1,3.965857386,5.732306287
9,4,68,1,1,8.172458868,2.509115159
9,4,109,1,1,0.658145695,6.642115351
9,4,163,1,1,7.189998975,5.878484827
9,4,150,1,1,1.668186562,5.338681633
9,4,95,1,1,8.762436957,6.610725387
9,4,75,1,1,9.456833856,2.762589008
9,4,69,1,1,2.952566834,4.106386211
9,4,4,1,1,2.736391813,5.844844688
9,4,19,1,1,0.820817371,2.81241172
9,4,97,1,1,6.020711492,3.016565119
9,4,13,1,1,1.349369648,2.67432089
9,4,49,1,1,1.035192182,3.397928234
9,4,57,1,1,5.507547645,5.857656856
9,4,78,1,1,6.388068067,4.8945556
9,4,20,1,1,2.723292165,2.968218381
9,4,47,1,1,0.554044079,2.22711597
9,4,59,1,1,5.136500529,5.627157636
9,4,167,1,1,1.133319154,5.853747707
9,4,35,1,1,1.254025184,3.615403197
9,4,490,1,1,8.478899853,5.552091291
9,4,157,1,1,8.995168814,3.566577476
9,4,113,1,1,5.961114846,5.035856243
9,4,138,1,1,9.62558722,2.632160616
9,4,45,1,1,0.547102661,3.260411893
9,4,38,1,1,2.851743534,2.146674328
9,4,171,1,1,2.623253223,6.246333005
9,4,78,1,1,3.907211827,5.499308255
9,4,355,1,1,8.930415281,3.554435886
9,4,103,1,1,0.433768321,4.68719366
9,4,60,1,1,2.707864763,3.750167297
9,4,166,1,1,6.724664033,6.160916097
9,4,14,1,1,0.277450993,3.148449582
9,4,71,1,1,4.87022306,3.452145847
9,4,213,1,1,8.409935553,2.160628417
9,4,464,1,1,9.039747916,6.46419643
9,4,49,1,1,2.911931909,3.426640592
9,4,380,1,1,9.673821151,3.727882685
9,4,284,1,1,4.190127908,6.810072195
9,4,32,1,1,4.853034711,3.381810447
9,4,285,1,1,7.04644782,2.829672836
9,4,53,1,1,3.244067249,6.932108672
9,4,59,1,1,8.420121103,5.83114118
9,4,23,1,1,1.023271988,6.156029071
9,4,150,1,1,7.452666583,3.567236105
9,4,267,1,1,5.903863628,4.381603213
9,4,311,1,1,9.917038527,6.686978465
9,4,123,1,1,5.057336869,6.14744241
9,4,109,1,1,3.23265504,6.471734847
9,4,134,1,1,3.451639274,5.71965851
9,4,110,1,1,4.784549855,4.600598405
9,4,119,1,1,8.09770899,4.783893544
9,4,65,1,1,5.555784623,6.342277077
9,5,35,1,1,0.353105607,2.740139279
9,5,346,1,1,3.979111168,5.79234471
9,5,55,1,1,5.483081666,2.607996507
9,5,395,1,1,9.942848237,6.738575156
9,5,71,1,1,4.27249239,3.493384007
9,5,44,1,1,1.040627355,6.952457365
9,5,121,1,1,5.007974965,5.13781708
9,5,128,1,1,4.190730943,4.658055761
9,5,35,1,1,0.856350721,3.049891465
9,5,60,1,1,9.971509676,3.904688866
9,5,17,1,1,5.194813308,2.149622468
9,5,66,1,1,2.116514789,3.393590082
9,5,31,1,1,1.584186106,3.116217267
9,5,39,1,1,6.652067392,5.249777439
9,5,79,1,1,3.472055671,4.422766384
9,5,48,1,1,5.746998853,5.368494104
9,5,77,1,1,1.192504522,5.147201003
9,5,94,1,1,3.274832536,5.806863506
9,5,61,1,1,3.293314983,4.064950325
9,5,143,1,1,5.748103149,6.148997716
9,5,650,1,1,9.911322172,5.411561967
9,5,43,1,1,3.345690081,5.467137068
9,5,60,1,1,3.768621862,2.626465301
9,5,63,1,1,3.754359474,3.624722331
9,5,24,1,1,0.452837002,6.857805346
9,5,86,1,1,4.279524019,4.153253801
9,5,121,1,1,4.833958262,4.34510456
9,5,155,1,1,6.532987712,5.796071253
9,5,221,1,1,3.816696771,5.618752325
9,5,290,1,1,8.395424809,6.217166081
9,5,881,1,1,9.19218184,6.277030576
9,5,158,1,1,6.487093221,6.13994002
9,5,102,1,1,5.257353668,2.015418091
9,5,66,1,1,9.974681883,5.104479559
9,5,28,1,1,5.320856839,4.443782452
9,5,53,1,1,3.034492172,2.692718604
9,5,90,1,1,3.704432688,5.631177441
9,5,96,1,1,4.371092214,4.184806945
9,5,61,1,1,0.9121132,4.481244437
9,5,78,1,1,2.909955792,2.212917912
9,5,5,1,1,5.18782264,4.966101556
9,5,91,1,1,5.809476882,6.339988215
9,5,37,1,1,6.530687606,2.207818382
9,5,146,1,1,9.632401431,3.501577266
9,5,24,1,1,1.884618128,3.590092851
9,5,220,1,1,7.390801177,6.458594422
9,5,482,1,1,9.851622267,6.113195901
9,5,78,1,1,7.986653839,4.790908694
